Left IR,Front IR,Right IR,Angle,Throttle
1000,34,44,90,-1
1000,35,40,90,-1
1000,35,39,90,-1
1000,37,38,90,-1
1000,38,35,90,-1
1000,44,38,90,-1
1000,46,40,90,-1
1000,51,142,90,-1
1000,53,1000,90,-1
1000,59,1000,90,-1
1000,60,1000,90,-1
1000,56,1000,90,-1
1000,71,1000,90,-1
1000,63,1000,90,-1
1000,83,1000,90,-1
1000,89,1000,90,-1
1000,91,1000,90,-1
1000,99,1000,90,-1
1000,105,0,90,-1
1000,110,0,90,-1
1000,115,1000,90,-1
1000,122,1000,90,-1
1000,123,1000,90,-1
1000,129,1000,90,-1
1000,130,1000,90,-1
1000,139,1000,90,-1
1000,138,1000,90,-1
1000,148,1000,90,-1
1000,147,1000,90,-1
1000,153,1000,90,-1
1000,152,1000,90,-1
1000,166,-31885,90,-1
1000,170,1000,90,-1
1000,176,1000,90,-1
1000,181,1000,90,-1
1000,196,1000,90,-1
1000,196,1000,90,-1
1000,201,1000,90,-1
1000,196,1000,90,-1
1000,201,1000,90,-1
1000,200,1000,90,-1
1000,212,1000,90,-1
1000,203,1000,90,-1
