Left IR,Front IR,Right IR,Angle,Throttle
1000,210,78,45,1
1000,228,80,45,1
1000,216,80,45,1
1000,216,80,45,1
1000,208,82,45,1
1000,216,82,45,1
1000,149,82,45,1
1000,198,88,45,1
1000,195,90,45,1
1000,187,93,45,1
1000,183,95,45,1
1000,139,95,45,1
1000,179,96,45,1
1000,133,98,45,1
1000,184,95,45,1
1000,1000,97,45,1
1000,1000,98,45,1
1000,180,100,45,1
1000,266,99,45,1
1000,269,99,45,1
1000,266,99,45,1
1000,1000,101,45,1
1000,1000,100,45,1
1000,1000,82,45,1
1000,291,101,45,1
1000,179,101,45,1
1000,170,109,45,1
1000,128,107,45,1
1000,179,109,45,1
1000,171,109,45,1
1000,1000,110,45,1
1000,1000,109,45,1
1000,1000,105,45,1
1000,1000,105,45,1
1000,1000,103,45,1
1000,1000,102,45,1
1000,1000,102,45,1
1000,1000,102,45,1
1000,1000,101,45,1
1000,1000,100,45,1
1000,1000,102,45,1
1000,1000,101,45,1
1000,1000,99,45,1
1000,1000,100,45,1
1000,1000,101,45,1
1000,1000,104,45,1
1000,1000,82,45,1
1000,1000,101,45,1
1000,1000,101,45,1
1000,1000,101,45,1
1000,1000,101,45,1
1000,1000,102,45,1
1000,1000,103,45,1
1000,1000,107,45,1
1000,1000,108,45,1
1000,1000,92,45,1
1000,1000,118,45,1
1000,1000,122,45,1
1000,1000,98,45,1
1000,1000,124,45,1
1000,1000,125,45,1
1000,1000,127,45,1
1000,1000,130,45,1
1000,1000,133,45,1
1000,1000,130,45,1
1000,1000,137,45,1
1000,1000,134,45,1
1000,1000,122,45,1
1000,1000,119,45,1
1000,1000,110,45,1
1000,1000,107,45,1
1000,1000,105,45,1
1000,1000,83,45,1
1000,1000,94,45,1
1000,1000,92,45,1
-31885,1000,91,45,1
1000,1000,89,45,1
1000,1000,90,45,1
1000,1000,85,45,1
1000,1000,85,45,1
1000,1000,82,45,1
1000,1000,78,45,1
1000,1000,80,45,1
1000,1000,75,45,1
1000,1000,75,45,1
1000,1000,71,45,1
0,1000,72,45,1
1000,1000,68,45,1
1000,1000,66,45,1
0,1000,66,45,1
1000,0,64,45,1
1000,1000,63,45,1
1000,1000,63,45,1
1000,1000,60,45,1
1000,1000,52,45,1
1000,1000,55,45,1
1000,1000,54,45,1
1000,1000,53,45,1
1000,1000,51,45,1
1000,1000,45,45,1
1000,1000,49,45,1
1000,1000,48,45,1
1000,1000,47,45,1
1000,1000,45,45,1
1000,1000,44,45,1
1000,1000,43,45,1
1000,1000,42,45,1
1000,1000,41,45,1
1000,1000,40,45,1
0,1000,39,45,1
1000,1000,38,45,1
1000,1000,37,45,1
1000,1000,37,45,1
1000,1000,35,45,1
1000,1000,35,45,1
1000,1000,34,45,1
1000,1000,31,45,1
1000,1000,33,45,1
1000,1000,33,45,1
1000,1000,33,45,1
1000,1000,33,45,1
1000,1000,128,45,1
1000,1000,129,45,1
1000,1000,129,45,1
1000,1000,171,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,0,45,1
1000,1000,-31885,45,1
-31885,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,45,1
1000,288,102,45,1
1000,298,103,45,1
1000,181,105,45,1
1000,180,105,45,1
1000,291,105,45,1
1000,263,106,45,1
1000,166,109,45,1
1000,216,107,45,1
1000,222,111,45,1
1000,230,115,45,1
1000,242,119,45,1
1000,130,123,45,1
1000,186,121,45,1
1000,172,121,45,1
1000,210,124,45,1
1000,203,125,45,1
1000,230,96,45,1
1000,183,123,45,1
1000,247,121,45,1
1000,193,123,45,1
1000,167,129,45,1
1000,171,125,45,1
1000,263,125,45,1
1000,186,123,45,1
1000,230,125,45,1
1000,1000,96,45,1
1000,1000,123,45,1
1000,1000,122,45,1
1000,1000,118,45,1
1000,1000,116,45,1
1000,1000,116,45,1
1000,1000,111,45,1
1000,1000,109,45,1
1000,1000,105,45,1
1000,1000,105,45,1
1000,1000,105,45,1
1000,1000,107,45,1
1000,1000,107,45,1
1000,1000,88,45,1
1000,1000,118,45,1
1000,1000,125,45,1
1000,1000,143,45,1
1000,1000,156,45,1
1000,1000,121,45,1
1000,1000,111,45,1
1000,1000,102,45,1
1000,1000,96,45,1
1000,0,80,45,1
0,0,73,45,1
1000,1000,67,45,1
0,1000,63,45,1
1000,1000,54,45,1
1000,1000,50,45,1
1000,1000,48,45,1
1000,1000,45,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,0,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,0,45,1
1000,1000,1000,45,1
0,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,-31885,90,1
