Left IR,Front IR,Right IR,Angle,Throttle
1000,254,46,45,1
1000,252,50,45,1
1000,235,51,45,1
1000,1000,51,45,1
1000,1000,51,45,1
1000,1000,51,45,1
1000,1000,51,45,1
1000,224,51,45,1
1000,1000,46,45,1
1000,1000,52,45,1
1000,298,53,45,1
1000,1000,54,45,1
1000,1000,53,45,1
1000,1000,54,45,1
1000,1000,53,45,1
1000,1000,55,45,1
1000,1000,55,45,1
1000,1000,55,45,1
1000,1000,57,45,1
1000,1000,56,45,1
1000,1000,57,45,1
1000,1000,58,45,1
1000,1000,57,45,1
1000,1000,57,45,1
1000,0,60,45,1
1000,1000,59,45,1
1000,1000,59,45,1
1000,1000,61,45,1
1000,1000,61,45,1
1000,1000,62,45,1
1000,1000,62,45,1
1000,1000,65,45,1
1000,1000,63,45,1
1000,1000,64,45,1
1000,1000,66,45,1
1000,1000,66,45,1
1000,1000,57,45,1
1000,1000,66,45,1
1000,1000,68,45,1
1000,1000,69,45,1
1000,1000,68,45,1
1000,1000,61,45,1
1000,1000,72,45,1
1000,1000,72,45,1
1000,1000,74,45,1
1000,1000,72,45,1
1000,1000,75,45,1
1000,1000,74,45,1
1000,1000,76,45,1
1000,1000,78,45,1
1000,1000,68,45,1
0,1000,81,45,1
0,1000,84,45,1
1000,1000,86,45,1
1000,1000,90,45,1
1000,1000,91,45,1
1000,1000,89,45,1
1000,1000,88,45,1
1000,1000,89,45,1
1000,1000,92,45,1
1000,1000,79,45,1
1000,1000,96,45,1
1000,1000,97,45,1
-31885,1000,97,45,1
1000,1000,103,45,1
1000,1000,105,45,1
1000,1000,109,45,1
1000,1000,109,45,1
1000,-31885,111,45,1
1000,1000,109,45,1
1000,1000,109,45,1
1000,1000,109,45,1
1000,1000,86,45,1
1000,1000,84,45,1
1000,1000,72,45,1
1000,1000,68,45,1
1000,1000,61,45,1
1000,1000,38,45,1
1000,1000,39,45,1
1000,1000,35,45,1
1000,1000,38,45,1
1000,1000,37,45,1
-31885,1000,34,45,1
1000,1000,34,45,1
1000,1000,33,45,1
1000,1000,33,45,1
1000,1000,33,45,1
1000,1000,33,45,1
1000,1000,33,45,1
1000,1000,34,45,1
1000,1000,32,45,1
1000,1000,35,45,1
0,1000,53,45,1
1000,1000,90,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,45,1
1000,1000,1000,180,1
123,137,1000,180,1
124,137,1000,180,1
123,138,1000,180,1
123,138,1000,180,1
125,135,1000,180,1
120,140,1000,180,1
121,141,1000,180,1
115,111,0,180,1
114,140,1000,180,1
114,146,1000,180,1
113,145,1000,180,1
106,155,1000,180,1
106,149,1000,180,1
105,152,1000,180,1
101,157,1000,180,1
94,167,-31885,180,1
93,176,0,180,1
91,184,1000,180,1
90,173,1000,180,1
89,186,0,180,1
87,186,1000,180,1
88,192,1000,180,1
87,186,-31885,180,1
86,193,1000,180,1
87,198,1000,180,1
86,192,1000,180,1
87,189,1000,180,1
85,144,1000,180,1
87,190,1000,180,1
87,196,1000,180,1
87,146,1000,180,1
87,198,1000,180,1
86,198,1000,180,1
83,206,1000,90,-1
84,203,1000,90,-1
83,198,1000,90,-1
85,114,1000,90,-1
87,151,1000,90,-1
87,119,1000,90,-1
88,146,1000,180,1
83,123,-31885,180,1
89,119,1000,180,1
87,124,1000,180,1
87,122,1000,180,1
82,121,1000,180,1
85,122,1000,180,1
87,120,1000,180,1
86,122,1000,180,1
85,121,1000,180,1
86,118,1000,180,1
84,105,1000,180,1
83,109,1000,180,1
85,89,1000,180,1
84,97,-31885,180,1
82,101,1000,180,1
82,145,1000,180,1
82,206,1000,180,1
82,1000,0,90,1
81,1000,1000,90,1
81,1000,1000,90,1
81,1000,1000,90,1
82,1000,1000,90,1
79,149,1000,90,1
80,1000,1000,90,1
80,254,1000,90,1
