Left IR,Front IR,Right IR,Angle,Throttle
109,257,294,135,1
109,260,1000,135,1
107,257,1000,135,1
109,244,1000,135,1
108,247,1000,135,1
109,247,1000,135,1
109,244,228,135,1
111,244,1000,135,1
111,235,1000,135,1
111,235,1000,135,1
111,235,1000,135,1
111,160,1000,135,1
110,226,278,135,1
113,232,1000,135,1
114,226,1000,135,1
112,224,1000,135,1
111,224,1000,135,1
113,218,1000,135,1
108,224,1000,135,1
113,216,1000,135,1
113,216,1000,135,1
111,206,1000,135,1
109,208,1000,135,1
114,139,1000,135,1
114,198,1000,135,1
110,195,235,135,1
116,192,1000,135,1
114,186,1000,135,1
110,147,1000,135,1
198,43,1000,135,1
198,44,1000,135,1
176,40,1000,135,1
152,43,1000,135,1
152,43,1000,135,1
134,39,1000,135,1
126,39,1000,135,1
134,38,1000,135,1
131,38,0,135,1
134,39,1000,135,1
131,39,0,135,1
133,38,1000,135,1
131,39,-31885,135,1
135,39,1000,135,1
132,39,1000,135,1
134,40,1000,135,1
128,42,1000,135,1
130,43,1000,135,1
127,42,1000,135,1
125,43,0,135,1
127,51,1000,135,1
127,52,0,135,1
125,62,1000,135,1
124,61,1000,135,1
122,73,1000,135,1
119,80,-31885,135,1
121,128,1000,135,1
121,154,1000,135,1
118,1000,1000,135,1
116,1000,0,135,1
111,1000,-31885,135,1
112,0,1000,135,1
108,1000,1000,135,1
108,1000,1000,135,1
103,1000,0,135,1
106,1000,-31885,135,1
98,0,1000,135,1
96,1000,1000,135,1
94,1000,1000,135,1
93,1000,1000,135,1
90,1000,1000,135,1
92,1000,1000,135,1
87,1000,1000,135,1
89,1000,1000,135,1
87,1000,1000,135,1
87,1000,1000,135,1
86,1000,1000,135,1
85,0,1000,135,1
85,1000,1000,135,1
85,1000,1000,135,1
81,1000,1000,135,1
78,1000,1000,135,1
78,1000,1000,135,1
78,1000,1000,135,1
75,1000,-31885,135,1
75,1000,1000,135,1
74,0,1000,135,1
70,0,1000,135,1
69,1000,1000,135,1
68,1000,1000,135,1
66,1000,1000,135,1
65,1000,1000,135,1
64,0,1000,135,1
63,1000,-31885,135,1
61,1000,1000,135,1
62,1000,1000,135,1
59,1000,1000,135,1
58,1000,1000,135,1
57,1000,1000,135,1
56,1000,1000,135,1
35,0,1000,135,1
35,1000,1000,135,1
36,1000,1000,135,1
43,1000,1000,135,1
48,0,1000,135,1
50,1000,1000,135,1
58,1000,1000,135,1
294,1000,1000,135,1
1000,1000,1000,135,1
184,129,1000,135,1
181,125,284,135,1
183,121,1000,135,1
164,113,1000,135,1
180,89,1000,135,1
179,92,1000,135,1
190,92,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
275,1000,1000,135,1
177,1000,0,135,1
184,0,1000,135,1
184,1000,1000,135,1
180,1000,1000,135,1
177,1000,1000,135,1
177,1000,1000,180,1
170,1000,1000,180,1
166,1000,1000,180,1
164,1000,0,180,1
167,0,1000,180,1
164,1000,1000,180,1
162,0,0,180,1
163,1000,1000,180,1
163,1000,1000,180,1
157,1000,1000,180,1
156,1000,1000,180,1
157,1000,1000,180,1
157,1000,1000,180,1
156,1000,1000,180,1
156,0,1000,180,1
110,1000,1000,180,1
104,1000,1000,180,1
105,1000,1000,180,1
101,1000,1000,180,1
97,1000,1000,180,1
94,1000,1000,180,1
93,1000,0,180,1
91,1000,1000,180,1
86,1000,-31885,180,1
82,1000,1000,180,1
84,1000,0,180,1
79,1000,0,180,1
77,1000,1000,180,1
71,1000,1000,180,1
69,1000,-31885,180,1
68,1000,1000,180,1
66,1000,1000,180,1
66,1000,1000,180,1
66,1000,1000,180,1
67,1000,1000,180,1
66,0,1000,180,1
63,1000,0,180,1
62,0,1000,180,1
58,1000,1000,180,1
57,1000,1000,180,1
54,1000,0,180,1
48,1000,1000,180,1
1000,0,1000,180,1
1000,1000,1000,180,1
-31885,1000,1000,180,1
0,1000,1000,180,1
1000,1000,1000,180,1
0,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,-31885,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,135,1
1000,0,1000,135,1
1000,1000,1000,135,1
0,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,298,1000,90,1
1000,1000,1000,90,1
1000,1000,0,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,214,0,90,1
1000,214,1000,90,1
1000,1000,1000,90,1
1000,206,1000,90,1
1000,201,1000,90,1
1000,206,1000,90,1
1000,1000,1000,90,1
0,206,1000,90,1
1000,210,1000,90,1
1000,193,1000,90,1
1000,198,1000,90,1
1000,195,1000,90,1
-31885,192,1000,90,1
1000,193,1000,90,1
1000,1000,1000,90,1
1000,186,1000,90,1
0,177,1000,90,1
1000,179,1000,90,1
1000,136,1000,90,1
1000,167,1000,90,1
0,1000,1000,90,1
-31885,167,1000,90,1
0,166,1000,0,1
1000,166,1000,0,1
1000,166,1000,0,1
1000,166,0,0,1
1000,168,1000,0,1
1000,171,1000,0,1
1000,177,1000,0,1
1000,175,1000,0,1
1000,173,149,0,1
1000,224,103,0,1
1000,226,102,0,1
1000,1000,99,0,1
1000,1000,100,0,1
1000,247,99,0,1
1000,288,80,0,1
1000,1000,97,0,1
1000,1000,94,0,1
1000,1000,93,0,1
1000,1000,78,0,1
1000,1000,92,0,1
1000,1000,92,0,1
1000,1000,92,0,1
1000,1000,90,90,-1
1000,1000,90,90,-1
1000,1000,91,90,-1
1000,1000,91,90,-1
1000,1000,93,90,-1
1000,1000,93,90,-1
1000,1000,95,0,1
1000,1000,82,0,1
1000,1000,80,0,1
1000,1000,95,0,1
1000,1000,79,0,1
1000,1000,94,0,1
1000,1000,93,0,1
1000,1000,91,0,1
1000,1000,93,0,1
1000,1000,93,0,1
1000,1000,93,0,1
1000,1000,94,0,1
1000,1000,93,0,1
1000,1000,95,0,1
1000,1000,94,0,1
1000,1000,94,0,1
1000,1000,95,0,1
1000,1000,93,0,1
1000,1000,95,0,1
1000,1000,95,0,1
1000,1000,95,0,1
1000,1000,80,0,1
1000,1000,94,0,1
1000,1000,96,0,1
1000,1000,96,0,1
1000,1000,96,0,1
0,1000,98,0,1
1000,1000,98,0,1
1000,1000,98,0,1
1000,1000,99,0,1
1000,1000,102,0,1
1000,1000,102,0,1
1000,1000,104,0,1
1000,1000,104,0,1
1000,0,103,0,1
1000,1000,103,0,1
1000,1000,105,0,1
1000,1000,106,0,1
1000,1000,108,0,1
1000,1000,107,0,1
1000,-31885,106,0,1
1000,-31885,110,0,1
1000,1000,110,0,1
1000,1000,110,0,1
1000,1000,112,0,1
1000,1000,113,0,1
1000,1000,112,0,1
1000,1000,111,0,1
175,1000,153,0,1
189,1000,157,0,1
198,1000,156,90,1
1000,1000,167,90,1
