Left IR,Front IR,Right IR,Angle,Throttle
1000,232,252,135,1
1000,237,239,135,1
1000,235,249,135,1
1000,224,247,135,1
1000,278,252,135,1
1000,288,235,135,1
1000,192,155,135,1
1000,254,230,135,1
1000,239,226,135,1
1000,216,228,135,1
1000,150,224,135,1
1000,133,214,135,1
1000,101,216,135,1
1000,97,212,135,1
1000,54,212,135,1
1000,55,214,135,1
1000,85,151,135,1
1000,86,149,135,1
1000,81,212,135,1
1000,91,205,135,1
1000,51,201,135,1
1000,96,201,135,1
1000,108,205,135,1
1000,110,206,135,1
1000,98,205,135,1
1000,109,203,135,1
1000,90,203,135,1
1000,118,198,135,1
1000,120,198,135,1
1000,142,198,135,1
1000,138,195,135,1
1000,102,195,135,1
1000,106,205,135,1
1000,115,198,135,1
1000,103,198,135,1
1000,118,198,135,1
1000,135,198,135,1
1000,135,201,135,1
1000,111,198,135,1
1000,167,198,135,1
1000,145,142,135,1
275,98,192,135,1
288,86,189,135,1
263,216,198,135,1
249,131,187,135,1
176,141,192,135,1
181,181,190,135,1
1000,1000,138,135,1
291,1000,190,135,1
1000,1000,135,135,1
1000,1000,192,135,1
1000,1000,192,135,1
1000,1000,192,135,1
1000,1000,177,135,1
1000,1000,181,135,1
1000,0,183,135,1
1000,1000,184,135,1
1000,1000,183,135,1
1000,1000,186,135,1
1000,1000,184,135,1
1000,1000,131,135,1
1000,1000,181,135,1
1000,1000,180,135,1
1000,1000,179,135,1
1000,1000,186,135,1
1000,1000,176,135,1
1000,1000,180,135,1
1000,1000,180,135,1
1000,1000,179,135,1
1000,1000,180,135,1
1000,1000,179,135,1
1000,1000,179,135,1
1000,1000,183,135,1
1000,1000,180,135,1
1000,1000,180,135,1
1000,1000,186,135,1
1000,1000,172,135,1
1000,242,252,135,1
1000,235,247,135,1
1000,244,249,135,1
1000,298,252,135,1
1000,1000,244,135,1
1000,284,252,135,1
1000,1000,237,135,1
1000,281,230,135,1
1000,294,239,135,1
1000,212,230,135,1
1000,55,148,135,1
1000,55,206,135,1
1000,52,203,135,1
1000,49,212,135,1
1000,51,203,135,1
1000,51,203,135,1
1000,77,198,135,1
1000,200,198,135,1
-31885,1000,184,135,1
1000,1000,186,135,1
1000,1000,177,135,1
1000,1000,177,135,1
1000,1000,177,135,1
1000,1000,184,135,1
1000,1000,179,135,1
1000,1000,177,135,1
1000,1000,171,135,1
1000,1000,180,135,1
1000,1000,171,135,1
1000,1000,172,135,1
101,180,163,135,1
97,168,166,135,1
74,137,153,135,1
73,121,156,135,1
65,121,111,135,1
65,133,144,135,1
70,127,136,180,1
48,89,139,180,1
42,86,135,135,1
42,86,137,135,1
41,69,129,135,1
40,74,132,135,1
40,67,133,135,1
40,77,131,135,1
40,84,134,135,1
40,76,130,135,1
41,79,131,135,1
43,91,135,135,1
52,85,127,135,1
54,96,127,135,1
76,105,127,135,1
71,101,129,135,1
242,222,127,135,1
1000,1000,127,135,1
1000,1000,90,135,1
1000,1000,123,180,1
1000,1000,124,180,1
1000,1000,125,180,1
1000,1000,125,180,1
1000,1000,94,180,1
1000,1000,123,0,1
1000,1000,127,0,1
1000,1000,126,0,1
1000,1000,128,0,1
1000,1000,127,0,1
1000,1000,129,0,1
1000,1000,117,0,1
1000,1000,112,0,1
102,129,105,0,1
56,88,101,0,1
43,68,98,0,1
41,75,78,0,1
46,76,90,0,1
81,126,85,0,1
84,128,85,0,1
83,137,81,0,1
82,130,82,0,1
81,129,81,0,1
80,131,81,0,1
80,131,81,0,1
77,127,80,0,1
78,132,80,0,1
71,138,79,0,1
74,143,78,0,1
70,136,78,0,1
69,147,79,0,1
73,145,79,0,1
73,145,79,0,1
73,140,79,0,1
73,159,80,0,1
73,149,78,0,1
73,151,79,0,1
74,150,79,0,1
73,157,80,0,1
73,154,81,0,1
74,166,82,0,1
76,138,83,0,1
75,153,86,0,1
77,163,89,0,1
76,156,87,0,1
77,156,89,0,1
78,195,89,0,1
1000,1000,129,90,1
56,175,102,90,1
