Left IR,Front IR,Right IR,Angle,Throttle
190,1000,1000,180,1
176,269,1000,135,1
181,254,1000,135,1
181,249,1000,180,1
179,192,1000,180,1
177,151,1000,135,1
176,157,1000,135,1
176,156,1000,180,1
177,180,1000,180,1
172,203,1000,180,1
171,1000,1000,180,1
170,1000,1000,180,1
137,1000,1000,180,1
81,89,1000,180,1
80,86,1000,180,1
80,88,1000,180,1
81,90,-31885,180,1
81,94,1000,180,1
81,93,0,180,1
80,87,1000,180,1
81,90,1000,180,1
79,214,1000,180,1
80,275,1000,180,1
79,281,1000,180,1
79,1000,1000,180,1
78,1000,1000,180,1
79,1000,1000,180,1
75,1000,1000,180,1
80,1000,1000,180,1
80,1000,1000,180,1
78,1000,0,180,1
79,1000,1000,180,1
79,1000,0,180,1
80,1000,1000,180,1
79,1000,1000,180,1
78,1000,1000,180,1
78,1000,1000,180,1
80,1000,1000,180,1
80,1000,1000,180,1
79,1000,1000,180,1
82,1000,1000,180,1
