Left IR,Front IR,Right IR,Angle,Throttle
37,34,40,90,-1
36,34,43,90,-1
37,36,43,90,-1
37,34,44,90,-1
38,35,44,90,-1
39,46,46,90,-1
40,42,46,90,-1
41,51,47,90,-1
41,53,47,90,-1
42,46,43,90,-1
42,58,48,90,-1
42,62,49,90,-1
42,63,49,90,-1
48,68,51,90,-1
70,72,52,90,-1
71,75,52,90,-1
76,81,53,90,-1
76,84,54,90,-1
80,86,53,90,-1
81,89,53,90,-1
86,91,54,90,-1
93,96,54,90,-1
110,100,54,90,-1
177,75,52,90,-1
1000,104,51,90,-1
1000,102,47,90,-1
281,103,50,90,-1
1000,108,47,90,-1
1000,78,47,90,-1
1000,105,47,90,-1
1000,111,43,90,-1
1000,117,43,90,-1
1000,115,42,90,-1
1000,118,43,90,-1
1000,115,43,90,-1
1000,117,44,90,-1
1000,87,44,90,-1
1000,124,48,90,-1
1000,85,49,90,-1
