Left IR,Front IR,Right IR,Angle,Throttle
45,149,1000,135,1
45,131,1000,135,1
45,228,1000,135,1
45,177,1000,135,1
45,80,1000,135,1
45,96,1000,135,1
46,104,1000,135,1
46,72,1000,135,1
46,222,1000,135,1
47,71,1000,135,1
47,206,1000,135,1
47,109,1000,135,1
47,184,1000,135,1
45,72,1000,135,1
47,205,1000,135,1
48,195,1000,135,1
48,192,1000,135,1
48,192,1000,135,1
49,181,1000,135,1
49,189,1000,135,1
49,183,1000,135,1
49,177,1000,135,1
49,176,1000,135,1
50,177,1000,135,1
50,172,1000,135,1
50,155,1000,135,1
51,145,1000,135,1
51,122,1000,135,1
52,111,1000,135,1
53,88,1000,135,1
53,80,1000,135,1
54,69,1000,135,1
54,69,1000,135,1
55,62,1000,135,1
56,61,1000,135,1
57,55,1000,135,1
58,54,1000,135,1
59,52,1000,135,1
59,51,1000,135,1
60,51,1000,135,1
61,45,1000,135,1
63,46,1000,135,1
63,47,1000,135,1
65,50,1000,135,1
66,58,1000,135,1
67,44,1000,135,1
66,49,1000,135,1
68,48,1000,135,1
68,49,1000,135,1
69,50,1000,135,1
70,51,1000,135,1
70,51,1000,135,1
72,51,1000,135,1
68,62,1000,135,1
74,59,1000,135,1
76,79,1000,135,1
75,84,1000,135,1
78,106,1000,135,1
80,114,1000,135,1
82,206,1000,135,1
84,242,1000,135,1
84,1000,1000,135,1
86,1000,1000,135,1
89,0,1000,135,1
91,1000,1000,135,1
92,1000,1000,135,1
90,1000,1000,135,1
95,1000,1000,135,1
95,1000,1000,135,1
98,1000,1000,135,1
98,1000,1000,135,1
102,-31885,1000,135,1
104,1000,1000,135,1
104,1000,1000,135,1
105,1000,1000,135,1
103,1000,1000,135,1
104,1000,1000,135,1
94,1000,1000,135,1
104,1000,1000,135,1
104,0,1000,135,1
106,1000,1000,135,1
106,1000,1000,135,1
106,1000,1000,135,1
106,1000,1000,135,1
108,1000,1000,135,1
110,1000,1000,135,1
110,1000,1000,135,1
115,1000,1000,135,1
115,1000,1000,135,1
114,1000,1000,135,1
