Left IR,Front IR,Right IR,Angle,Throttle
53,1000,46,90,1
53,1000,52,90,1
53,1000,52,90,1
53,1000,52,90,1
53,1000,45,90,1
54,1000,52,90,1
53,1000,52,90,1
53,1000,52,90,1
53,1000,52,90,1
52,1000,52,90,1
54,1000,52,90,1
100,1000,115,90,1
98,1000,114,90,1
98,1000,113,90,1
99,1000,114,90,1
99,1000,118,90,1
98,1000,115,90,1
99,1000,115,90,1
99,1000,118,90,1
99,1000,80,90,1
135,1000,145,90,1
133,1000,143,90,1
133,1000,146,90,1
134,1000,148,90,1
133,1000,145,90,1
133,1000,145,90,1
133,1000,144,90,1
133,1000,145,90,1
133,1000,145,90,1
133,1000,145,135,1
152,1000,172,135,1
151,1000,171,135,1
153,1000,177,135,1
151,1000,171,135,1
152,1000,172,135,1
156,1000,171,135,1
152,1000,172,90,1
152,1000,171,90,1
152,1000,171,90,1
152,1000,172,90,1
184,1000,220,90,1
179,1000,212,90,1
180,1000,218,90,1
181,1000,218,90,1
183,1000,220,90,1
186,1000,220,90,1
183,1000,220,90,1
180,1000,220,90,1
176,1000,218,90,1
183,1000,228,90,1
181,1000,220,90,1
170,1000,218,90,1
228,1000,291,90,1
228,1000,260,90,1
220,1000,272,90,1
222,1000,272,90,1
230,1000,275,90,1
226,1000,275,90,1
222,1000,278,90,1
228,1000,272,90,1
228,1000,272,90,1
228,1000,159,90,1
222,1000,272,90,1
272,1000,1000,90,1
272,1000,1000,90,1
269,1000,1000,90,1
269,1000,1000,90,1
284,1000,1000,90,1
281,1000,1000,90,1
269,1000,1000,90,1
247,1000,1000,90,1
284,1000,1000,90,1
288,1000,1000,90,1
269,1000,1000,90,1
275,1000,1000,90,1
288,1000,1000,90,1
278,1000,1000,90,1
269,0,1000,90,1
272,1000,1000,90,1
281,0,1000,90,1
275,1000,1000,90,1
67,1000,125,90,1
66,1000,121,90,1
66,1000,121,90,1
64,1000,122,90,1
66,1000,125,90,1
66,1000,122,90,1
67,1000,125,90,1
67,1000,121,90,1
67,1000,125,90,1
69,1000,123,90,1
69,0,125,90,1
69,1000,124,90,1
68,0,122,90,1
68,1000,123,90,1
67,1000,124,90,1
68,1000,125,90,1
69,1000,127,90,1
69,1000,129,90,1
67,0,127,90,1
68,0,127,90,1
69,1000,130,90,1
71,1000,126,90,1
70,1000,130,90,1
70,1000,130,90,1
71,1000,130,90,1
69,1000,129,90,1
71,1000,135,90,1
71,1000,130,90,1
71,1000,130,90,1
72,1000,135,90,1
73,1000,134,90,1
73,1000,135,90,1
71,1000,133,90,1
73,1000,133,90,1
73,1000,134,90,1
73,1000,134,90,1
73,1000,136,90,1
74,1000,137,90,1
74,1000,137,90,1
74,1000,136,90,1
76,1000,140,90,1
76,1000,140,90,1
74,1000,142,90,1
76,1000,140,90,1
77,1000,141,90,1
77,1000,140,90,1
75,1000,144,90,1
77,1000,144,90,1
77,1000,144,90,1
78,1000,145,90,1
78,1000,144,90,1
81,1000,107,90,1
81,1000,147,90,1
81,1000,148,90,1
80,1000,147,90,1
80,1000,147,90,1
81,1000,148,90,1
81,1000,147,90,1
82,1000,147,90,1
82,1000,148,90,1
82,1000,149,90,1
81,1000,153,90,1
80,1000,152,90,1
83,-31885,152,90,1
85,1000,156,90,1
85,1000,156,90,1
82,1000,156,90,1
84,1000,157,90,1
86,1000,151,90,1
86,1000,156,90,1
86,1000,155,90,1
86,1000,153,90,1
86,1000,162,90,1
85,1000,112,90,1
88,1000,163,90,1
87,1000,166,90,1
87,1000,162,90,1
88,1000,163,90,1
87,1000,168,90,1
88,1000,162,90,1
89,1000,163,90,1
89,0,163,90,1
89,1000,166,90,1
91,0,167,90,1
90,1000,167,90,1
90,1000,166,90,1
90,1000,170,90,1
91,1000,164,90,1
92,1000,168,90,1
92,1000,167,90,1
93,1000,167,90,1
91,1000,165,90,1
92,1000,170,90,1
94,1000,172,90,1
94,1000,172,90,1
94,1000,172,90,1
94,1000,172,90,1
94,1000,184,90,1
96,1000,184,90,1
96,1000,177,90,1
94,0,177,90,1
93,1000,176,90,1
95,1000,123,90,1
92,1000,175,90,1
99,1000,177,90,1
99,1000,179,90,1
98,1000,177,90,1
94,1000,176,90,1
97,0,180,90,1
98,1000,184,90,1
101,1000,186,90,1
101,224,184,90,1
101,1000,179,90,1
102,1000,184,90,1
103,1000,190,90,1
105,1000,190,90,1
105,1000,190,90,1
107,1000,198,90,1
106,1000,192,90,1
106,1000,195,90,1
109,1000,201,90,1
109,1000,198,90,1
109,1000,196,90,1
111,272,198,90,1
111,1000,210,90,1
111,260,201,90,1
105,1000,205,90,1
111,278,135,90,1
111,1000,203,90,1
114,1000,212,90,1
113,294,212,90,1
114,1000,226,90,1
113,1000,212,90,1
116,1000,216,90,1
115,1000,220,90,1
115,1000,220,90,1
118,1000,220,90,1
118,260,222,90,1
119,1000,220,90,1
118,266,230,90,1
112,254,230,90,1
121,242,230,90,1
121,272,230,90,1
129,1000,272,90,1
131,284,263,90,1
133,1000,159,90,1
134,269,275,90,1
135,1000,275,90,1
137,1000,284,90,1
135,278,291,90,1
129,288,272,90,1
137,288,288,90,1
141,1000,1000,90,1
140,272,291,90,1
140,1000,291,90,1
139,1000,291,90,1
140,278,291,90,1
143,1000,1000,90,1
144,294,1000,90,1
135,291,1000,90,1
144,1000,1000,90,1
148,1000,1000,90,1
144,1000,1000,90,1
147,1000,1000,90,1
147,288,1000,90,1
151,294,1000,90,1
152,1000,1000,90,1
141,1000,1000,90,1
153,1000,-31885,90,1
151,294,1000,90,1
152,1000,1000,90,1
