Left IR,Front IR,Right IR,Angle,Throttle
128,1000,1000,90,1
129,1000,1000,90,1
132,1000,1000,90,1
131,1000,1000,90,1
136,0,1000,135,1
144,1000,1000,135,1
131,115,130,135,1
129,112,140,135,1
134,115,143,135,1
134,127,123,135,1
135,111,119,135,1
132,1000,1000,135,1
136,1000,1000,135,1
133,1000,1000,135,1
140,1000,1000,135,1
138,1000,1000,180,1
135,0,1000,180,1
139,1000,1000,180,1
148,1000,1000,180,1
167,1000,1000,180,1
171,1000,1000,180,1
171,1000,1000,180,1
171,1000,1000,180,1
172,1000,1000,180,1
172,1000,1000,180,1
165,1000,1000,180,1
184,1000,1000,180,1
184,1000,1000,180,1
196,1000,149,180,1
196,1000,180,180,1
192,1000,1000,135,1
196,1000,1000,135,1
201,-31885,163,90,1
192,1000,266,135,1
200,1000,222,90,1
206,1000,1000,90,1
220,1000,1000,90,1
226,1000,1000,90,1
239,1000,1000,90,1
198,127,99,90,1
249,1000,1000,45,1
249,1000,1000,45,1
242,1000,1000,45,1
1000,115,106,45,1
272,118,103,45,1
242,112,97,45,1
216,120,103,45,1
220,104,96,45,1
224,123,99,45,1
232,116,136,45,1
1000,115,176,45,1
1000,112,102,45,1
224,117,156,90,1
220,0,1000,90,1
228,1000,1000,90,1
272,109,127,45,1
224,1000,1000,45,1
220,1000,1000,45,1
193,112,111,45,1
228,115,139,45,1
230,118,140,45,1
222,121,146,90,1
198,107,144,90,1
198,84,166,90,1
220,113,137,90,1
278,114,132,90,1
208,129,135,90,1
244,121,139,90,1
201,111,144,90,1
203,118,112,90,1
235,118,147,90,1
247,111,135,45,1
228,1000,1000,45,1
224,1000,127,45,1
212,109,129,45,1
210,110,116,45,1
205,125,193,45,1
206,122,195,45,1
208,124,152,45,1
281,134,145,45,1
284,135,142,45,1
201,113,142,45,1
203,112,168,45,1
254,120,146,45,1
239,1000,1000,45,1
232,129,164,45,1
205,126,110,45,1
214,125,112,45,1
226,137,118,45,1
237,135,123,45,1
226,121,123,45,1
249,124,115,45,1
254,170,116,45,1
1000,176,119,45,1
1000,139,121,45,1
212,126,184,45,1
232,104,123,45,1
244,124,123,45,1
1000,123,123,45,1
1000,125,129,45,1
275,1000,1000,45,1
224,1000,1000,45,1
230,135,152,45,1
222,167,128,45,1
254,160,129,45,1
1000,115,135,45,1
298,115,135,45,1
218,111,201,45,1
214,123,131,45,1
1000,126,134,90,1
260,125,129,90,1
288,101,127,135,1
257,1000,1000,135,1
224,118,135,135,1
257,118,138,135,1
263,201,140,135,1
1000,201,139,135,1
232,249,136,135,1
220,115,220,135,1
1000,114,230,180,1
288,117,131,180,1
269,120,129,180,1
281,125,124,180,1
254,125,124,180,1
239,110,127,180,1
232,125,129,180,1
239,124,127,180,1
239,114,131,180,1
247,113,124,180,1
288,99,129,180,1
260,116,97,180,1
