Left IR,Front IR,Right IR,Angle,Throttle
82,230,1000,135,1
82,232,1000,135,1
82,244,1000,135,1
84,187,1000,135,1
83,112,1000,135,1
88,57,1000,135,1
90,71,1000,135,1
88,78,1000,135,1
89,71,1000,135,1
102,112,1000,135,1
104,201,1000,135,1
111,212,1000,135,1
109,1000,1000,135,1
115,216,1000,135,1
118,216,1000,135,1
119,228,1000,135,1
119,1000,1000,135,1
123,1000,1000,135,1
124,0,1000,135,1
125,275,1000,135,1
124,1000,1000,135,1
130,-31885,1000,135,1
130,1000,1000,135,1
133,1000,1000,135,1
130,1000,1000,135,1
135,260,1000,135,1
136,272,1000,135,1
139,269,1000,135,1
137,1000,1000,135,1
137,263,1000,135,1
140,269,1000,135,1
144,269,1000,135,1
145,272,1000,135,1
148,272,1000,135,1
132,269,1000,135,1
157,263,1000,135,1
160,1000,1000,135,1
168,281,1000,135,1
177,1000,1000,135,1
176,1000,1000,135,1
183,1000,1000,135,1
186,1000,1000,135,1
196,1000,1000,135,1
198,298,1000,135,1
171,1000,1000,135,1
198,1000,1000,135,1
195,1000,1000,135,1
190,1000,1000,135,1
183,1000,1000,135,1
192,1000,1000,135,1
196,1000,1000,135,1
120,224,252,135,1
125,249,195,135,1
124,228,275,135,1
125,266,1000,135,1
119,239,1000,135,1
128,237,1000,135,1
127,244,1000,135,1
121,1000,272,135,1
116,216,192,135,1
112,208,168,135,1
109,205,181,135,1
107,257,152,135,1
103,189,160,135,1
103,190,184,135,1
99,190,212,135,1
97,198,1000,135,1
1000,1000,1000,0,1
1000,1000,175,0,1
1000,1000,168,0,1
1000,1000,164,0,1
1000,1000,157,0,1
1000,1000,158,0,1
1000,1000,149,0,1
1000,1000,145,0,1
1000,1000,146,0,1
1000,1000,141,0,1
1000,1000,138,0,1
1000,1000,138,0,1
1000,1000,135,0,1
1000,1000,134,0,1
1000,1000,132,0,1
1000,1000,132,0,1
1000,1000,129,0,1
1000,1000,126,0,1
1000,1000,118,0,1
1000,1000,118,0,1
1000,1000,118,0,1
1000,1000,117,0,1
1000,1000,115,0,1
1000,1000,115,0,1
1000,1000,113,0,1
1000,1000,95,0,1
1000,1000,110,0,1
1000,1000,114,0,1
1000,1000,110,0,1
1000,1000,91,0,1
1000,1000,110,0,1
1000,1000,107,0,1
1000,1000,108,0,1
1000,1000,108,0,1
1000,1000,108,0,1
1000,1000,108,0,1
1000,1000,105,0,1
1000,1000,105,0,1
1000,1000,103,0,1
1000,1000,104,0,1
1000,1000,102,0,1
1000,1000,102,0,1
1000,1000,101,0,1
1000,1000,100,0,1
1000,1000,96,0,1
1000,1000,83,0,1
1000,1000,83,0,1
1000,1000,98,0,1
1000,1000,96,0,1
1000,1000,96,0,1
1000,1000,96,0,1
1000,1000,99,0,1
1000,1000,95,0,1
1000,1000,95,0,1
1000,1000,95,0,1
1000,0,94,0,1
1000,1000,92,0,1
1000,1000,95,0,1
1000,1000,94,0,1
1000,1000,95,0,1
1000,1000,95,0,1
1000,1000,94,0,1
1000,1000,94,0,1
0,1000,95,0,1
0,1000,95,0,1
1000,1000,94,0,1
1000,1000,92,0,1
1000,1000,82,0,1
1000,1000,94,0,1
1000,1000,94,0,1
1000,1000,94,0,1
1000,1000,94,0,1
1000,1000,92,0,1
1000,1000,95,0,1
1000,1000,95,0,1
1000,1000,96,0,1
1000,1000,97,0,1
1000,1000,97,0,1
1000,1000,96,0,1
1000,1000,96,0,1
1000,1000,98,0,1
1000,1000,98,0,1
1000,1000,100,0,1
1000,1000,102,0,1
1000,1000,102,0,1
1000,1000,102,0,1
1000,1000,103,90,1
1000,1000,103,90,1
0,1000,104,180,1
118,101,1000,180,1
118,107,1000,135,1
118,123,1000,135,1
110,124,1000,135,1
118,114,1000,135,1
118,94,1000,135,1
119,94,1000,135,1
118,84,1000,135,1
118,84,1000,135,1
116,78,1000,135,1
121,69,1000,135,1
121,93,1000,135,1
121,66,1000,135,1
120,64,1000,135,1
118,64,1000,135,1
119,61,1000,135,1
120,57,1000,135,1
120,58,1000,135,1
119,61,1000,135,1
121,60,1000,135,1
119,60,1000,135,1
120,56,1000,135,1
118,55,1000,135,1
119,59,1000,135,1
121,55,1000,135,1
119,56,1000,135,1
119,57,1000,135,1
121,56,1000,135,1
121,55,1000,135,1
121,54,1000,135,1
121,59,1000,135,1
121,55,1000,135,1
121,54,1000,135,1
123,53,1000,135,1
119,52,1000,135,1
124,51,1000,135,1
122,53,1000,135,1
124,55,1000,135,1
123,56,1000,135,1
123,55,1000,135,1
125,55,1000,135,1
122,57,1000,135,1
125,64,1000,135,1
127,58,1000,135,1
126,74,1000,135,1
127,68,1000,135,1
126,75,1000,135,1
118,86,1000,135,1
118,109,1000,135,1
129,109,1000,135,1
129,235,1000,135,1
129,1000,1000,135,1
132,235,1000,135,1
133,1000,1000,135,1
135,1000,1000,135,1
131,1000,1000,135,1
132,1000,1000,135,1
132,1000,1000,135,1
131,1000,1000,135,1
133,1000,1000,135,1
135,1000,1000,135,1
132,1000,1000,135,1
131,1000,1000,135,1
132,1000,1000,135,1
136,257,1000,135,1
136,1000,1000,135,1
134,1000,1000,135,1
136,0,1000,135,1
137,1000,1000,135,1
137,1000,1000,135,1
145,281,1000,135,1
140,1000,1000,135,1
144,1000,1000,135,1
148,1000,1000,135,1
152,1000,1000,135,1
150,1000,1000,135,1
149,1000,1000,135,1
147,1000,1000,135,1
157,294,1000,135,1
156,1000,1000,135,1
153,1000,1000,135,1
156,1000,1000,135,1
162,1000,1000,180,1
158,1000,1000,180,1
