Left IR,Front IR,Right IR,Angle,Throttle
1000,232,203,90,1
1000,244,198,90,1
1000,257,218,90,1
1000,257,208,90,1
1000,252,218,90,1
1000,266,220,90,1
1000,254,201,90,1
1000,242,220,90,1
1000,235,214,90,1
1000,214,218,90,1
1000,216,216,90,1
1000,206,214,90,1
1000,196,226,90,1
1000,193,224,90,1
1000,184,212,90,1
1000,186,228,0,1
1000,186,212,0,1
1000,200,212,0,1
1000,203,216,0,1
1000,216,119,0,1
1000,159,228,0,1
1000,281,222,0,1
1000,1000,220,0,1
1000,1000,220,0,1
1000,260,196,0,1
1000,1000,230,0,1
1000,1000,228,0,1
1000,1000,193,0,1
1000,1000,242,0,1
1000,1000,150,0,1
1000,1000,151,0,1
1000,110,147,0,1
1000,1000,235,0,1
1000,1000,214,0,1
1000,1000,228,0,1
1000,1000,220,0,1
1000,1000,235,0,1
1000,1000,210,0,1
1000,1000,239,0,1
1000,1000,216,0,1
1000,1000,177,0,1
1000,1000,183,0,1
1000,1000,183,0,1
1000,1000,195,0,1
1000,1000,192,0,1
1000,1000,184,0,1
1000,1000,167,0,1
1000,1000,108,0,1
1000,1000,156,0,1
1000,1000,162,0,1
1000,1000,148,0,1
1000,1000,144,0,1
1000,1000,146,0,1
1000,1000,135,0,1
1000,1000,137,0,1
1000,1000,119,0,1
1000,1000,114,0,1
1000,1000,106,0,1
1000,1000,107,0,1
1000,278,94,0,1
1000,1000,92,0,1
1000,1000,87,0,1
1000,1000,86,0,1
1000,1000,86,0,1
1000,1000,86,0,1
1000,1000,101,0,1
1000,1000,101,0,1
1000,1000,106,90,-1
1000,1000,108,90,-1
1000,1000,108,90,-1
1000,294,109,90,-1
1000,1000,75,90,-1
1000,1000,108,90,-1
1000,1000,109,90,-1
1000,1000,108,90,-1
1000,1000,109,90,-1
1000,1000,108,90,-1
1000,1000,107,90,-1
1000,1000,106,90,-1
1000,1000,107,0,1
1000,1000,75,0,1
1000,1000,75,0,1
1000,1000,106,0,1
1000,1000,107,90,-1
1000,1000,107,90,-1
1000,1000,109,90,-1
1000,1000,108,90,-1
1000,1000,107,90,-1
1000,1000,106,90,-1
1000,1000,109,0,1
1000,1000,104,0,1
1000,1000,101,0,1
1000,1000,103,0,1
1000,1000,100,0,1
1000,1000,102,0,1
1000,260,102,0,1
1000,1000,101,90,-1
1000,1000,101,90,-1
1000,1000,104,90,-1
1000,1000,102,90,-1
1000,198,100,90,-1
1000,1000,103,0,1
275,163,98,0,1
0,1000,102,90,-1
1000,1000,103,90,-1
1000,1000,106,0,1
1000,1000,101,0,1
1000,180,98,0,1
1000,1000,102,0,1
1000,145,99,0,1
1000,1000,99,0,1
1000,1000,100,0,1
1000,1000,99,0,1
1000,1000,99,0,1
1000,1000,100,0,1
1000,1000,98,90,-1
1000,1000,101,90,-1
1000,1000,100,0,1
1000,1000,98,0,1
1000,1000,98,0,1
1000,1000,98,0,1
1000,1000,101,0,1
1000,1000,101,0,1
1000,1000,102,45,1
1000,1000,101,45,1
1000,1000,102,45,1
1000,1000,101,45,1
1000,1000,70,45,1
1000,1000,101,45,1
1000,1000,102,45,1
1000,1000,98,45,1
1000,1000,100,45,1
1000,214,102,45,1
1000,1000,102,45,1
1000,1000,101,45,1
1000,1000,105,45,1
1000,1000,104,45,1
1000,1000,107,45,1
1000,1000,106,45,1
1000,1000,107,45,1
1000,1000,105,45,1
1000,1000,112,45,1
-31885,1000,108,45,1
1000,1000,109,45,1
1000,288,110,45,1
1000,1000,115,45,1
1000,1000,111,45,1
1000,1000,129,45,1
1000,260,121,45,1
1000,1000,133,45,1
1000,1000,130,45,1
1000,1000,132,45,1
