Left IR,Front IR,Right IR,Angle,Throttle
190,1000,1000,90,1
196,1000,1000,90,1
189,1000,1000,90,1
195,1000,1000,90,1
186,1000,1000,90,1
198,1000,1000,90,1
193,1000,1000,90,1
196,1000,1000,90,1
193,1000,1000,90,1
198,1000,1000,90,1
195,1000,1000,90,1
198,1000,1000,90,1
186,1000,1000,90,1
201,1000,1000,90,1
201,1000,1000,90,1
208,1000,1000,90,1
210,1000,1000,90,1
210,1000,1000,90,1
205,1000,1000,90,1
205,1000,1000,90,1
205,1000,1000,90,1
214,1000,1000,90,1
210,1000,1000,90,1
220,1000,1000,90,1
220,1000,1000,90,1
218,1000,1000,90,1
224,1000,1000,90,1
220,1000,1000,90,1
222,1000,1000,90,1
222,1000,1000,90,1
226,1000,1000,90,1
218,1000,1000,90,1
222,-31885,1000,90,1
224,0,1000,90,1
220,1000,1000,90,1
214,1000,1000,90,1
228,1000,1000,90,1
224,1000,1000,90,1
224,1000,1000,90,1
226,1000,1000,90,1
228,1000,1000,90,1
226,1000,1000,90,1
220,1000,1000,90,1
222,1000,1000,90,1
226,1000,1000,90,1
230,1000,1000,90,1
232,1000,1000,90,1
239,244,126,90,1
235,1000,1000,90,1
237,1000,1000,90,1
232,1000,1000,90,1
237,1000,1000,90,1
222,1000,1000,90,1
222,1000,1000,90,1
220,1000,1000,90,1
228,1000,1000,90,1
214,1000,1000,90,1
249,281,1000,90,1
228,1000,1000,90,1
235,1000,1000,90,1
222,1000,1000,90,1
228,1000,187,90,1
222,1000,1000,90,1
224,1000,1000,90,1
228,1000,1000,90,1
226,1000,1000,90,1
226,1000,1000,90,1
218,1000,1000,90,1
224,1000,1000,90,1
208,1000,184,90,1
222,1000,1000,90,1
224,1000,1000,90,1
228,1000,1000,90,1
224,1000,1000,90,1
224,1000,1000,90,1
208,113,156,90,1
216,1000,1000,90,1
192,291,129,90,1
226,-31885,1000,90,1
224,1000,1000,90,1
216,1000,1000,90,1
228,1000,1000,90,1
216,135,143,90,1
210,1000,1000,90,1
224,1000,1000,90,1
