Left IR,Front IR,Right IR,Angle,Throttle
1000,172,1000,135,1
1000,228,1000,135,1
1000,230,1000,135,1
1000,228,1000,135,1
1000,232,1000,135,1
1000,235,1000,135,1
1000,232,1000,135,1
1000,163,1000,135,1
1000,216,1000,135,1
1000,193,1000,135,1
1000,151,1000,135,1
1000,176,1000,135,1
1000,180,1000,135,1
1000,164,1000,135,1
1000,163,1000,135,1
1000,152,1000,135,1
1000,152,1000,135,1
1000,146,247,135,1
1000,146,1000,135,1
1000,144,1000,135,1
1000,146,1000,135,1
1000,139,1000,135,1
1000,142,1000,135,1
1000,135,1000,135,1
1000,135,1000,135,1
1000,135,1000,135,1
1000,132,1000,135,1
1000,129,1000,135,1
1000,130,1000,135,1
1000,128,1000,135,1
1000,128,1000,135,1
1000,123,1000,135,1
1000,119,1000,135,1
1000,110,235,135,1
1000,109,1000,135,1
1000,99,1000,135,1
1000,98,1000,135,1
1000,88,1000,135,1
1000,81,1000,135,1
1000,61,1000,135,1
1000,58,1000,135,1
1000,52,232,135,1
1000,51,1000,135,1
1000,62,232,135,1
1000,48,1000,135,1
1000,44,1000,135,1
1000,45,1000,135,1
1000,49,1000,135,1
1000,42,1000,135,1
1000,41,222,135,1
1000,41,1000,135,1
1000,40,1000,135,1
1000,41,1000,135,1
1000,40,1000,135,1
1000,40,226,135,1
1000,40,1000,135,1
1000,37,1000,135,1
1000,40,1000,135,1
278,40,214,135,1
242,39,1000,135,1
263,40,1000,135,1
145,36,1000,135,1
144,39,1000,135,1
254,37,1000,135,1
232,40,1000,135,1
298,40,1000,135,1
1000,41,1000,135,1
1000,42,1000,135,1
1000,43,1000,135,1
252,43,1000,135,1
1000,42,1000,135,1
1000,46,1000,135,1
1000,46,1000,135,1
1000,52,1000,135,1
1000,53,1000,135,1
1000,63,1000,135,1
1000,68,1000,135,1
1000,88,1000,135,1
1000,92,1000,135,1
1000,93,1000,135,1
1000,94,1000,135,1
1000,98,1000,135,1
1000,109,242,135,1
1000,109,1000,135,1
1000,121,1000,135,1
1000,138,1000,135,1
1000,244,1000,135,1
1000,288,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
0,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
0,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
266,1000,1000,135,1
252,1000,1000,135,1
171,0,1000,135,1
147,1000,1000,135,1
65,1000,1000,135,1
62,1000,1000,135,1
51,1000,1000,135,1
48,1000,1000,135,1
41,1000,1000,135,1
41,0,1000,135,1
36,1000,1000,135,1
36,1000,1000,135,1
35,1000,1000,135,1
34,1000,1000,135,1
37,1000,1000,135,1
37,1000,1000,135,1
40,1000,1000,135,1
41,1000,1000,135,1
43,1000,1000,135,1
43,1000,220,135,1
43,1000,1000,135,1
43,1000,1000,135,1
43,1000,1000,180,1
39,0,1000,180,1
37,1000,1000,180,1
37,1000,1000,180,1
36,1000,1000,180,1
35,1000,1000,180,1
34,1000,1000,135,1
34,1000,1000,135,1
34,1000,1000,135,1
35,1000,1000,135,1
35,160,1000,135,1
35,1000,1000,135,1
37,1000,170,135,1
37,1000,1000,135,1
40,1000,1000,135,1
41,1000,1000,135,1
43,172,1000,135,1
42,1000,1000,135,1
45,162,1000,135,1
45,184,1000,135,1
47,151,1000,135,1
47,237,1000,135,1
48,157,1000,135,1
49,1000,1000,135,1
50,129,177,135,1
49,232,1000,0,1
1000,124,206,0,1
1000,1000,62,0,1
1000,1000,62,0,1
1000,1000,62,0,1
1000,1000,63,0,1
1000,1000,64,0,1
1000,1000,63,0,1
1000,1000,65,0,1
1000,1000,64,0,1
1000,1000,64,0,1
1000,1000,66,0,1
1000,1000,67,0,1
1000,1000,67,0,1
1000,0,66,0,1
1000,1000,67,0,1
1000,1000,68,0,1
1000,1000,66,0,1
1000,1000,68,90,1
1000,1000,68,90,1
1000,1000,68,90,1
0,1000,70,90,1
1000,1000,66,90,1
1000,1000,66,90,1
0,1000,67,90,1
0,1000,69,90,1
1000,1000,72,90,1
1000,1000,76,90,1
1000,0,75,90,1
-31885,1000,76,90,1
0,1000,77,90,1
1000,1000,80,90,1
1000,1000,80,90,1
