Left IR,Front IR,Right IR,Angle,Throttle
1000,1000,112,90,1
1000,114,111,90,1
1000,108,110,90,1
1000,108,109,90,1
1000,108,110,90,1
1000,109,106,90,1
1000,114,107,90,1
1000,109,109,90,1
1000,109,110,90,1
1000,1000,112,90,1
1000,1000,112,90,1
1000,0,108,90,1
1000,1000,112,90,1
1000,1000,109,0,1
1000,1000,107,0,1
1000,1000,111,0,1
1000,1000,113,0,1
1000,1000,115,45,1
1000,1000,118,0,1
1000,1000,96,0,1
1000,195,115,0,1
1000,1000,119,0,1
1000,1000,122,0,1
1000,1000,122,0,1
1000,1000,125,0,1
1000,1000,128,0,1
1000,1000,125,0,1
1000,1000,128,0,1
1000,1000,132,0,1
1000,1000,131,0,1
1000,-31885,138,0,1
1000,1000,141,0,1
1000,1000,141,0,1
1000,1000,149,0,1
1000,1000,158,0,1
1000,1000,156,0,1
1000,1000,168,0,1
1000,1000,172,0,1
1000,1000,134,0,1
1000,1000,189,0,1
1000,1000,206,0,1
1000,1000,228,0,1
1000,1000,226,0,1
1000,1000,254,0,1
1000,1000,254,0,1
1000,0,269,0,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,119,133,90,1
1000,125,132,90,1
1000,119,143,90,1
1000,155,134,90,1
1000,156,132,90,1
1000,123,132,90,1
1000,126,154,90,1
1000,119,139,90,1
1000,117,143,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,272,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,294,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,235,1000,90,1
291,166,113,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,263,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,281,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,135,1
1000,1000,1000,135,1
298,116,173,180,1
1000,162,175,180,1
1000,111,164,180,1
1000,110,153,180,1
1000,109,170,180,1
1000,109,163,180,1
1000,111,160,180,1
1000,107,165,135,1
1000,1000,1000,135,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,218,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,244,90,1
1000,111,212,90,1
1000,112,176,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,-31885,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,-31885,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,117,162,90,1
1000,112,157,90,1
1000,114,172,90,1
298,112,173,135,1
1000,110,168,90,1
1000,1000,1000,135,1
1000,132,172,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,239,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,230,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,228,90,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
