Left IR,Front IR,Right IR,Angle,Throttle
1000,237,1000,135,1
1000,266,272,135,1
1000,232,1000,135,1
1000,230,1000,135,1
1000,237,1000,135,1
1000,1000,1000,135,1
1000,212,1000,135,1
1000,206,254,135,1
1000,198,1000,135,1
1000,198,1000,135,1
1000,190,244,135,1
1000,190,1000,135,1
1000,135,1000,135,1
1000,177,1000,135,1
1000,173,1000,135,1
1000,173,1000,135,1
1000,247,1000,135,1
1000,173,254,135,1
1000,242,1000,135,1
1000,247,1000,135,1
1000,247,1000,135,1
1000,257,1000,135,1
1000,257,1000,135,1
1000,257,1000,135,1
1000,257,1000,135,1
1000,252,1000,135,1
1000,230,1000,135,1
1000,159,1000,135,1
1000,235,1000,135,1
1000,149,1000,135,1
1000,249,247,135,1
1000,157,1000,135,1
1000,235,1000,135,1
1000,159,1000,135,1
1000,154,1000,135,1
1000,228,239,135,1
1000,230,1000,135,1
1000,210,1000,135,1
1000,230,1000,135,1
1000,214,1000,135,1
1000,186,1000,135,1
1000,218,1000,135,1
1000,222,1000,135,1
1000,201,1000,135,1
1000,228,1000,135,1
1000,214,1000,135,1
1000,216,1000,135,1
1000,214,1000,135,1
1000,196,1000,135,1
1000,187,1000,135,1
1000,200,1000,135,1
1000,186,1000,135,1
1000,179,1000,135,1
1000,212,1000,135,1
1000,200,1000,135,1
1000,123,228,135,1
1000,123,1000,135,1
1000,114,1000,135,1
1000,114,1000,135,1
1000,163,1000,135,1
1000,155,1000,135,1
1000,102,1000,135,1
1000,63,235,135,1
1000,100,1000,135,1
1000,79,1000,135,1
1000,87,1000,135,1
1000,83,1000,135,1
1000,47,1000,135,1
1000,47,1000,135,1
1000,46,1000,135,1
1000,45,1000,135,1
1000,74,1000,135,1
1000,44,1000,135,1
1000,78,1000,135,1
1000,45,1000,135,1
1000,43,1000,135,1
1000,43,1000,135,1
1000,43,1000,135,1
1000,43,1000,135,1
1000,42,1000,135,1
1000,43,1000,135,1
1000,41,1000,135,1
1000,42,1000,135,1
1000,42,1000,135,1
1000,41,1000,135,1
1000,41,1000,135,1
1000,42,1000,135,1
1000,40,1000,135,1
1000,41,1000,135,1
294,42,1000,135,1
291,41,1000,135,1
1000,36,222,135,1
288,41,1000,135,1
244,40,1000,135,1
200,40,1000,135,1
198,40,1000,135,1
