Left IR,Front IR,Right IR,Angle,Throttle
1000,1000,1000,90,1
1000,1000,155,90,1
1000,1000,298,90,1
1000,1000,294,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,298,90,1
1000,1000,281,90,1
1000,1000,1000,90,1
1000,1000,181,90,1
1000,1000,266,90,1
1000,1000,269,90,1
1000,1000,284,90,1
1000,1000,272,90,1
1000,1000,151,90,1
1000,1000,244,90,1
1000,1000,260,90,1
288,263,139,90,1
1000,-31885,228,90,1
1000,1000,242,90,1
1000,1000,216,90,1
1000,1000,275,90,1
1000,1000,226,90,1
1000,0,218,90,1
1000,1000,228,90,1
1000,109,177,90,1
1000,1000,201,90,1
1000,1000,210,90,1
1000,298,210,90,1
1000,1000,201,90,1
1000,1000,201,90,1
1000,1000,222,90,1
1000,1000,184,90,1
1000,114,154,90,1
1000,1000,124,90,1
1000,1000,126,90,1
1000,1000,201,90,1
1000,118,163,90,1
1000,1000,196,90,1
1000,272,200,90,1
263,130,186,90,1
232,1000,1000,90,1
192,212,254,90,1
192,1000,252,90,1
189,1000,244,90,1
189,1000,249,90,1
181,1000,260,90,1
189,1000,1000,90,1
193,1000,249,90,1
195,1000,288,90,1
195,1000,1000,90,1
192,1000,249,90,1
189,1000,1000,90,1
203,1000,1000,90,1
203,1000,1000,90,1
203,1000,1000,90,1
203,1000,1000,90,1
210,1000,1000,90,1
210,1000,1000,90,1
205,1000,1000,90,1
220,1000,1000,90,1
222,1000,1000,90,1
263,1000,1000,90,1
257,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,184,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,224,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,-31885,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,154,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
294,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,110,152,90,1
1000,110,157,90,1
1000,110,156,90,1
1000,109,150,90,1
1000,111,155,90,1
1000,114,156,90,1
1000,115,167,90,1
1000,108,163,90,1
249,112,157,90,1
1000,109,168,90,1
1000,1000,195,90,1
1000,284,171,90,1
1000,90,170,90,1
1000,111,165,90,1
1000,107,159,90,1
1000,143,162,90,1
1000,140,163,90,1
1000,111,172,90,1
1000,92,166,90,1
1000,108,162,90,1
1000,109,160,90,1
1000,108,163,90,1
1000,109,173,90,1
1000,108,116,90,1
1000,107,166,90,1
1000,119,165,90,1
1000,110,165,90,1
1000,109,164,90,1
1000,114,162,90,1
1000,109,170,90,1
1000,112,168,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,109,167,90,1
1000,108,160,90,1
1000,119,164,90,1
1000,114,165,90,1
1000,107,112,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,244,220,90,1
1000,1000,184,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,190,90,1
1000,1000,1000,90,1
1000,111,1000,90,1
1000,1000,1000,90,1
1000,232,1000,90,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,112,1000,135,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
