Left IR,Front IR,Right IR,Angle,Throttle
1000,1000,144,90,1
1000,125,137,90,1
1000,109,131,90,1
1000,111,133,90,1
1000,108,135,90,1
1000,108,135,90,1
1000,109,132,90,1
1000,109,135,90,1
1000,126,130,90,1
1000,1000,144,90,1
1000,1000,150,90,1
1000,1000,147,90,1
1000,-31885,137,90,1
1000,1000,106,90,1
1000,1000,149,90,1
1000,1000,110,90,1
1000,1000,158,90,1
1000,1000,148,90,1
1000,1000,152,90,1
1000,1000,159,90,1
1000,-31885,160,45,1
1000,1000,139,45,1
1000,1000,167,0,1
1000,1000,118,0,1
1000,1000,186,0,1
1000,1000,192,0,1
1000,1000,192,0,1
1000,1000,214,0,1
1000,1000,232,0,1
1000,1000,244,0,1
1000,1000,266,0,1
1000,1000,291,0,1
1000,1000,294,0,1
1000,1000,1000,0,1
1000,1000,1000,0,1
1000,0,1000,0,1
1000,1000,1000,0,1
1000,1000,1000,0,1
1000,1000,1000,0,1
1000,-31885,224,0,1
1000,1000,1000,0,1
1000,1000,1000,0,1
1000,1000,1000,0,1
1000,257,244,0,1
1000,1000,1000,0,1
1000,1000,1000,0,1
1000,1000,1000,0,1
1000,162,1000,0,1
1000,1000,242,0,1
1000,190,1000,0,1
1000,1000,1000,90,1
1000,1000,291,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
291,162,114,90,1
1000,136,115,90,1
1000,137,114,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,298,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,164,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,142,96,90,1
1000,150,1000,90,1
1000,1000,99,90,1
1000,200,1000,90,1
1000,200,85,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
239,142,124,90,1
1000,1000,232,90,1
1000,1000,104,90,1
1000,141,127,90,1
1000,1000,1000,90,1
1000,139,95,90,1
1000,1000,1000,90,1
1000,272,97,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,180,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,173,96,90,1
1000,1000,1000,90,1
1000,249,98,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,228,180,1
1000,1000,1000,180,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,96,156,90,1
1000,112,158,90,1
1000,115,157,90,1
298,114,168,90,1
1000,1000,239,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,0,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
