Left IR,Front IR,Right IR,Angle,Throttle
196,1000,132,90,1
164,249,206,90,1
162,260,168,90,1
196,1000,168,90,1
203,1000,214,90,1
206,1000,230,90,1
216,1000,218,90,1
218,288,218,90,1
228,1000,208,90,1
244,1000,220,90,1
263,1000,220,90,1
247,1000,216,90,1
242,1000,210,90,1
263,1000,216,90,1
254,1000,205,90,1
260,294,212,90,1
266,1000,203,90,1
269,232,210,90,1
275,1000,133,90,1
260,1000,203,90,1
139,1000,160,90,1
1000,1000,158,90,1
1000,294,158,90,1
1000,1000,157,90,1
1000,298,157,90,1
1000,1000,153,90,1
235,284,164,45,1
291,1000,196,45,1
1000,1000,158,45,1
1000,208,156,45,1
1000,1000,160,90,1
252,1000,130,90,1
291,288,198,90,1
288,1000,190,45,1
298,1000,205,135,1
284,1000,205,0,1
278,1000,192,0,1
291,1000,184,0,1
294,1000,193,0,1
266,1000,187,0,1
278,1000,126,0,1
235,291,180,0,1
216,1000,183,0,1
206,288,180,0,1
201,237,180,0,1
189,1000,180,0,1
165,1000,180,0,1
163,1000,180,0,1
192,0,179,0,1
242,1000,159,0,1
1000,1000,184,0,1
1000,171,193,0,1
1000,1000,193,0,1
1000,1000,208,0,1
1000,1000,200,0,1
1000,1000,196,0,1
294,1000,206,0,1
291,1000,198,0,1
1000,1000,186,45,1
294,1000,189,45,1
291,1000,180,45,1
260,1000,189,45,1
298,1000,173,0,1
288,1000,180,0,1
281,1000,154,0,1
281,1000,150,0,1
278,1000,139,0,1
272,118,138,0,1
281,1000,138,90,1
278,1000,140,90,1
281,1000,141,90,1
291,1000,138,90,1
294,1000,101,90,1
260,1000,139,90,1
288,1000,142,90,1
281,1000,145,90,1
275,1000,144,90,1
266,1000,147,90,1
288,1000,149,90,1
284,1000,152,90,1
281,1000,167,90,1
288,1000,153,90,1
272,1000,177,90,1
294,1000,181,90,1
278,1000,195,90,1
278,1000,210,90,1
278,1000,244,90,1
275,1000,212,90,1
281,1000,263,90,1
284,1000,263,90,1
284,1000,1000,90,1
284,1000,294,90,1
291,1000,288,90,1
298,1000,284,90,1
1000,1000,146,90,1
288,1000,263,90,1
298,1000,242,90,1
294,1000,222,90,1
281,1000,171,90,1
252,109,144,90,1
281,91,146,90,1
257,117,147,90,1
278,125,101,90,1
291,1000,167,90,1
298,1000,167,90,1
291,1000,156,90,1
1000,1000,151,90,1
298,1000,146,90,1
1000,1000,143,90,1
1000,249,145,90,1
1000,1000,139,90,1
291,205,135,90,1
291,1000,134,90,1
284,1000,134,90,1
1000,208,127,90,1
291,1000,126,90,1
1000,1000,125,90,1
1000,257,129,90,1
1000,1000,122,90,1
298,1000,119,90,1
1000,1000,117,90,1
1000,1000,118,90,1
1000,1000,114,90,1
1000,254,108,90,1
1000,1000,106,90,1
1000,1000,104,90,1
1000,218,116,90,1
1000,247,128,90,1
1000,1000,183,45,1
291,1000,294,45,1
1000,284,1000,90,1
272,1000,1000,90,1
278,1000,1000,90,1
281,1000,165,90,1
266,1000,1000,90,1
254,1000,294,90,1
247,1000,170,90,1
254,1000,298,90,1
247,1000,1000,90,1
257,1000,1000,90,1
203,1000,288,90,1
181,1000,1000,90,1
132,1000,288,90,1
115,172,1000,90,1
116,1000,281,90,1
158,1000,1000,90,1
162,281,158,90,1
192,1000,1000,90,1
186,1000,1000,90,1
218,1000,1000,90,1
228,173,189,90,1
218,226,1000,90,1
220,111,1000,90,1
212,1000,1000,90,1
206,1000,1000,90,1
206,1000,1000,90,1
220,107,220,90,1
203,1000,1000,90,1
201,1000,1000,90,1
201,1000,1000,90,1
200,1000,1000,90,1
196,1000,166,90,1
183,1000,239,90,1
201,1000,1000,90,1
203,110,1000,90,1
198,1000,284,90,1
203,1000,284,90,1
201,1000,288,90,1
193,120,220,90,1
203,1000,278,90,1
200,1000,281,90,1
212,1000,288,90,1
230,118,284,90,1
212,1000,1000,90,1
214,1000,291,90,1
210,1000,139,135,1
216,1000,260,135,1
200,1000,284,135,1
205,110,275,135,1
210,1000,284,90,1
222,1000,1000,90,1
218,1000,252,90,1
214,1000,288,90,1
212,1000,291,90,1
214,1000,269,90,1
218,1000,272,90,1
228,1000,288,90,1
198,1000,275,90,1
210,1000,222,90,1
210,1000,281,90,1
228,1000,278,90,1
216,1000,272,90,1
218,1000,272,90,1
210,1000,257,90,1
216,1000,272,90,1
226,1000,143,90,1
214,1000,284,90,1
212,114,179,90,1
220,116,247,90,1
214,1000,275,90,1
208,109,242,90,1
224,1000,269,90,1
218,1000,260,90,1
218,1000,275,90,1
218,1000,275,90,1
220,1000,252,90,1
203,1000,275,90,1
220,1000,260,90,1
212,1000,254,90,1
214,1000,247,90,1
216,1000,291,135,1
200,1000,254,90,1
208,1000,237,90,1
216,1000,260,90,1
208,1000,260,90,1
212,0,260,135,1
210,114,257,135,1
239,94,172,135,1
203,95,172,135,1
193,118,167,135,1
218,115,109,135,1
210,112,175,135,1
218,1000,254,90,1
198,129,196,135,1
212,0,252,135,1
216,1000,249,135,1
205,1000,254,135,1
212,1000,228,135,1
214,1000,257,90,1
210,1000,260,135,1
208,1000,249,90,1
200,1000,260,135,1
210,1000,254,90,1
208,1000,237,135,1
203,-31885,144,90,1
210,110,263,90,1
