Left IR,Front IR,Right IR,Angle,Throttle
1000,1000,1000,135,1
1000,113,163,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,184,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,154,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,132,1000,90,1
1000,281,164,90,1
1000,113,165,90,1
275,112,154,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,226,151,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,196,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,173,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,176,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
237,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,0,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,180,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
257,275,151,90,1
1000,1000,1000,90,1
1000,1000,1000,90,1
291,-31885,1000,135,1
275,1000,1000,135,1
281,1000,1000,135,1
298,1000,1000,135,1
288,1000,175,135,1
281,1000,1000,135,1
288,1000,281,135,1
242,1000,198,135,1
249,126,162,135,1
284,125,163,135,1
281,1000,1000,135,1
284,1000,1000,135,1
294,1000,1000,135,1
1000,1000,1000,135,1
275,1000,181,135,1
288,1000,1000,135,1
275,1000,1000,135,1
275,1000,1000,135,1
281,1000,1000,135,1
266,1000,1000,135,1
291,1000,1000,135,1
263,1000,1000,135,1
263,-31885,172,135,1
263,1000,1000,135,1
269,1000,1000,135,1
269,1000,1000,90,1
230,1000,1000,135,1
260,1000,1000,90,1
266,1000,1000,90,1
257,1000,1000,90,1
278,1000,284,135,1
254,1000,1000,135,1
1000,1000,167,135,1
257,1000,168,135,1
242,1000,1000,135,1
254,263,1000,90,1
260,184,132,90,1
260,1000,1000,90,1
257,1000,1000,90,1
257,1000,1000,45,1
266,-31885,1000,45,1
263,1000,162,45,1
239,1000,1000,45,1
254,1000,1000,45,1
260,1000,1000,45,1
239,1000,1000,45,1
249,1000,1000,45,1
237,1000,1000,45,1
235,1000,1000,45,1
252,1000,1000,45,1
263,1000,1000,45,1
269,1000,1000,45,1
278,1000,1000,45,1
260,1000,1000,45,1
272,1000,1000,90,1
272,1000,1000,90,1
298,1000,254,90,1
281,1000,175,90,1
275,135,198,90,1
269,1000,284,90,1
266,1000,247,90,1
1000,116,184,90,1
278,106,1000,90,1
269,1000,288,90,1
284,1000,1000,90,1
266,1000,1000,90,1
260,117,1000,90,1
278,1000,1000,90,1
278,1000,110,90,1
266,1000,1000,90,1
284,114,168,90,1
272,1000,1000,90,1
275,114,168,90,1
278,247,1000,135,1
275,1000,1000,135,1
269,1000,1000,90,1
254,110,196,90,1
263,1000,1000,90,1
266,1000,1000,90,1
260,1000,291,90,1
275,1000,1000,90,1
263,1000,1000,90,1
252,1000,1000,90,1
263,1000,1000,90,1
275,1000,1000,90,1
284,1000,1000,90,1
260,1000,1000,90,1
260,1000,162,90,1
263,1000,1000,90,1
294,1000,1000,90,1
260,1000,1000,90,1
263,1000,1000,90,1
260,1000,198,90,1
263,1000,1000,45,1
254,1000,284,45,1
260,1000,294,45,1
239,1000,1000,0,1
247,1000,284,0,1
239,-31885,1000,0,1
244,1000,1000,0,1
247,1000,1000,0,1
244,1000,291,0,1
247,1000,1000,0,1
249,1000,1000,0,1
242,1000,1000,45,1
269,1000,1000,45,1
212,106,179,90,1
281,116,184,90,1
284,119,190,90,1
254,1000,1000,90,1
269,1000,167,90,1
266,1000,288,90,1
257,1000,1000,90,1
260,1000,1000,90,1
266,1000,291,90,1
254,1000,294,90,1
278,1000,1000,90,1
263,1000,298,90,1
242,1000,1000,90,1
263,1000,294,90,1
220,1000,263,90,1
263,1000,1000,90,1
263,1000,1000,90,1
266,1000,1000,90,1
257,1000,1000,90,1
252,1000,1000,90,1
260,146,177,90,1
260,1000,1000,90,1
269,1000,1000,90,1
288,1000,1000,90,1
281,1000,177,90,1
260,208,1000,90,1
263,1000,187,90,1
269,1000,1000,90,1
266,108,142,90,1
