Left IR,Front IR,Right IR,Angle,Throttle
1000,1000,107,90,1
1000,1000,126,90,1
1000,1000,216,90,1
1000,1000,122,90,1
1000,224,109,90,1
1000,1000,119,90,1
1000,237,116,90,1
1000,200,123,90,1
1000,1000,118,90,1
260,1000,118,90,1
249,254,98,90,1
228,210,110,90,1
237,1000,101,90,1
203,232,96,90,1
212,216,95,90,1
212,212,97,90,1
212,235,96,90,1
210,232,95,90,1
198,232,97,90,1
205,1000,111,90,1
201,1000,125,90,1
198,1000,121,90,1
206,1000,124,90,1
203,1000,147,90,1
195,1000,109,180,1
183,1000,187,180,1
181,1000,1000,180,1
181,1000,1000,180,1
177,1000,138,180,1
179,288,200,180,1
168,201,257,180,1
173,201,1000,180,1
172,208,284,180,1
164,210,186,180,1
168,226,1000,180,1
163,247,1000,180,1
166,235,1000,180,1
167,260,1000,180,1
166,237,1000,180,1
166,201,1000,180,1
166,149,1000,180,1
164,142,1000,180,1
166,121,1000,180,1
167,105,1000,180,1
164,78,1000,135,1
168,74,1000,135,1
173,80,1000,135,1
163,72,175,135,1
165,81,1000,135,1
164,103,118,135,1
171,81,1000,180,1
163,81,1000,180,1
166,75,1000,180,1
166,77,1000,180,1
171,192,1000,180,1
171,125,1000,180,1
170,118,1000,180,1
171,105,1000,180,1
171,116,1000,180,1
172,121,1000,180,1
172,96,1000,180,1
173,134,1000,180,1
172,154,1000,180,1
171,158,201,180,1
171,103,1000,90,1
170,180,1000,90,1
171,127,1000,90,1
172,120,1000,90,1
175,158,1000,90,1
172,288,1000,90,1
170,1000,1000,90,1
176,137,1000,90,1
177,129,195,90,1
172,294,1000,90,1
181,1000,1000,90,1
164,112,136,90,1
181,230,1000,90,1
184,1000,1000,90,1
177,1000,1000,90,1
184,192,1000,90,1
176,1000,1000,90,1
181,1000,1000,90,1
179,1000,1000,90,1
177,1000,1000,90,1
179,1000,1000,90,1
181,1000,1000,90,1
190,1000,1000,90,1
184,1000,1000,90,1
181,1000,1000,90,1
184,1000,1000,90,1
190,1000,1000,90,1
186,1000,1000,90,1
184,1000,1000,90,1
190,1000,281,90,1
189,1000,1000,90,1
187,1000,1000,90,1
184,1000,1000,90,1
181,111,170,90,1
186,1000,1000,90,1
190,1000,1000,90,1
180,1000,1000,90,1
189,1000,1000,90,1
192,220,1000,90,1
181,1000,1000,90,1
186,1000,1000,90,1
181,1000,1000,90,1
193,1000,1000,90,1
196,1000,1000,90,1
196,-31885,1000,90,1
195,1000,1000,90,1
196,1000,284,90,1
198,1000,183,90,1
198,1000,159,90,1
196,1000,1000,90,1
203,1000,186,90,1
196,1000,1000,90,1
196,1000,1000,90,1
195,1000,1000,90,1
208,1000,1000,90,1
206,1000,1000,90,1
216,1000,1000,90,1
205,1000,1000,90,1
220,1000,1000,90,1
216,1000,1000,90,1
237,1000,1000,90,1
237,-31885,1000,90,1
242,1000,1000,90,1
239,1000,1000,90,1
257,1000,1000,90,1
269,1000,1000,90,1
275,1000,1000,90,1
260,1000,1000,90,1
263,1000,1000,90,1
260,1000,1000,90,1
1000,272,1000,90,1
284,1000,260,90,1
1000,1000,1000,180,1
1000,1000,1000,180,1
1000,1000,291,180,1
1000,1000,1000,180,1
1000,1000,200,180,1
1000,1000,1000,180,1
266,1000,1000,180,1
269,1000,1000,180,1
196,1000,157,180,1
176,1000,1000,180,1
130,1000,1000,180,1
130,1000,1000,180,1
127,1000,1000,180,1
127,1000,203,180,1
132,1000,1000,180,1
132,1000,1000,180,1
144,1000,1000,180,1
145,1000,1000,180,1
144,1000,1000,180,1
147,1000,1000,180,1
139,1000,1000,180,1
147,1000,1000,180,1
140,1000,1000,180,1
139,1000,1000,180,1
136,1000,184,180,1
136,1000,1000,180,1
130,1000,1000,180,1
129,1000,1000,180,1
122,1000,1000,180,1
124,1000,1000,180,1
116,1000,1000,180,1
119,1000,281,180,1
112,1000,1000,180,1
117,1000,172,180,1
116,1000,1000,180,1
112,1000,1000,180,1
113,0,1000,90,1
116,1000,247,90,1
108,1000,1000,90,1
110,1000,1000,90,1
102,1000,1000,90,1
102,1000,1000,90,1
96,1000,1000,90,1
97,1000,212,90,1
92,1000,1000,90,1
89,1000,1000,90,1
111,1000,1000,90,1
136,1000,1000,90,1
166,1000,1000,180,1
162,1000,1000,180,1
170,1000,1000,180,1
165,1000,1000,180,1
