Left IR,Front IR,Right IR,Angle,Throttle
1000,232,1000,135,1
1000,224,1000,135,1
1000,226,1000,135,1
1000,218,1000,135,1
1000,226,1000,135,1
1000,200,1000,135,1
1000,294,1000,135,1
1000,198,1000,135,1
1000,190,1000,135,1
1000,192,1000,135,1
1000,193,1000,135,1
1000,190,1000,135,1
1000,192,1000,135,1
1000,184,1000,135,1
1000,186,1000,135,1
1000,278,1000,135,1
1000,242,237,135,1
1000,244,1000,135,1
1000,263,1000,135,1
1000,175,1000,135,1
1000,168,230,135,1
1000,170,1000,135,1
1000,163,1000,135,1
1000,163,1000,135,1
1000,158,1000,135,1
1000,152,242,135,1
1000,154,1000,135,1
1000,149,1000,135,1
1000,149,1000,135,1
1000,150,1000,135,1
1000,141,1000,135,1
1000,138,1000,135,1
1000,137,1000,135,1
1000,135,1000,135,1
1000,132,1000,135,1
1000,128,235,135,1
1000,129,1000,135,1
1000,128,1000,135,1
1000,121,1000,135,1
1000,125,1000,135,1
1000,119,1000,135,1
1000,114,1000,135,1
1000,114,1000,135,1
1000,111,1000,135,1
1000,112,1000,135,1
1000,110,1000,135,1
1000,89,1000,135,1
1000,105,1000,135,1
1000,101,1000,135,1
1000,102,1000,135,1
1000,101,1000,135,1
1000,99,1000,135,1
1000,99,1000,135,1
1000,99,1000,135,1
1000,100,224,135,1
1000,98,1000,135,1
1000,98,1000,135,1
1000,96,1000,135,1
1000,96,1000,135,1
1000,96,1000,135,1
1000,94,1000,135,1
1000,94,1000,135,1
1000,92,1000,135,1
1000,90,1000,135,1
1000,91,1000,135,1
1000,85,1000,135,1
1000,86,1000,135,1
1000,80,1000,135,1
1000,79,1000,135,1
1000,67,1000,135,1
1000,66,1000,135,1
1000,47,1000,135,1
1000,46,1000,135,1
176,41,1000,135,1
141,41,210,135,1
1000,39,1000,135,1
291,38,1000,135,1
1000,38,1000,135,1
1000,37,1000,135,1
-31885,37,1000,135,1
1000,37,1000,135,1
1000,38,201,135,1
1000,37,1000,135,1
1000,37,1000,135,1
1000,38,1000,135,1
1000,37,1000,135,1
1000,36,1000,135,1
1000,39,1000,135,1
1000,39,1000,135,1
1000,42,1000,135,1
1000,42,1000,135,1
1000,47,1000,135,1
1000,48,1000,135,1
1000,61,1000,135,1
1000,62,1000,135,1
-31885,173,1000,135,1
1000,186,1000,135,1
1000,1000,1000,135,1
-31885,1000,1000,135,1
1000,1000,1000,135,1
1000,0,1000,135,1
1000,1000,1000,135,1
1000,1000,1000,135,1
1000,1000,190,135,1
1000,1000,1000,135,1
260,1000,184,135,1
187,1000,1000,135,1
94,1000,187,135,1
66,1000,1000,135,1
50,1000,1000,135,1
48,1000,1000,135,1
39,1000,1000,135,1
38,1000,1000,135,1
37,1000,1000,135,1
36,1000,1000,135,1
36,1000,1000,135,1
35,1000,1000,135,1
36,1000,1000,135,1
36,1000,1000,135,1
36,1000,184,135,1
36,1000,1000,135,1
37,1000,1000,135,1
37,1000,1000,135,1
37,1000,1000,135,1
38,0,1000,135,1
37,1000,1000,135,1
37,1000,1000,135,1
37,1000,1000,135,1
36,1000,1000,135,1
38,1000,1000,135,1
38,1000,1000,135,1
38,1000,1000,135,1
39,1000,1000,135,1
42,1000,1000,135,1
43,1000,1000,135,1
45,1000,186,135,1
46,1000,1000,135,1
48,1000,177,135,1
52,1000,1000,135,1
56,1000,1000,135,1
58,1000,1000,135,1
59,1000,291,135,1
61,0,1000,135,1
62,1000,298,135,1
61,1000,1000,135,1
61,1000,1000,135,1
63,0,1000,135,1
58,1000,1000,135,1
62,1000,298,135,1
61,1000,278,135,1
62,1000,1000,135,1
61,1000,288,135,1
61,1000,284,135,1
61,1000,288,135,1
61,291,1000,135,1
62,1000,288,135,1
62,1000,288,135,1
61,0,1000,135,1
60,1000,291,135,1
60,1000,298,135,1
59,1000,1000,135,1
60,0,278,135,1
58,1000,288,135,1
55,1000,288,135,1
54,1000,288,135,1
50,1000,275,135,1
44,1000,275,135,1
41,1000,294,135,1
35,1000,278,135,1
33,1000,278,135,1
34,1000,281,135,1
34,1000,275,135,1
34,1000,278,135,1
33,1000,272,135,1
35,1000,284,135,1
46,1000,275,135,1
52,1000,278,135,1
48,0,263,135,1
74,1000,254,135,1
98,1000,263,135,1
260,1000,263,135,1
1000,1000,263,135,1
1000,1000,257,135,1
1000,1000,257,135,1
1000,1000,260,135,1
1000,1000,260,135,1
1000,1000,275,135,1
1000,1000,263,135,1
1000,-31885,249,135,1
1000,1000,254,135,1
1000,1000,257,135,1
1000,1000,249,135,1
1000,1000,252,135,1
1000,1000,249,135,1
1000,1000,237,135,1
1000,1000,239,135,1
1000,1000,242,135,1
1000,1000,235,135,1
1000,1000,235,135,1
1000,1000,232,135,1
1000,1000,230,135,1
1000,0,237,135,1
1000,1000,230,180,1
1000,1000,237,180,1
1000,1000,232,180,1
1000,1000,222,180,1
1000,1000,230,180,1
1000,1000,239,180,1
1000,1000,232,180,1
1000,1000,228,180,1
1000,1000,226,180,1
1000,0,226,180,1
1000,1000,232,180,1
1000,1000,230,180,1
1000,1000,230,180,1
1000,1000,232,180,1
1000,1000,230,180,1
1000,1000,237,180,1
1000,1000,230,180,1
1000,1000,224,180,1
1000,1000,228,180,1
1000,1000,228,180,1
1000,1000,237,180,1
1000,1000,228,180,1
1000,1000,230,180,1
1000,1000,228,180,1
1000,1000,149,135,1
1000,1000,222,135,1
1000,1000,216,135,1
1000,1000,220,135,1
1000,1000,220,135,1
1000,1000,222,135,1
1000,1000,220,135,1
1000,1000,208,135,1
1000,1000,208,135,1
1000,1000,210,135,1
1000,1000,214,135,1
1000,1000,205,135,1
1000,1000,208,135,1
1000,1000,205,135,1
1000,1000,196,135,1
1000,1000,201,135,1
1000,1000,198,135,1
1000,247,192,135,1
1000,1000,189,135,1
1000,1000,195,135,1
1000,1000,189,135,1
1000,1000,196,135,1
1000,1000,179,135,1
1000,1000,184,135,1
1000,1000,176,135,1
1000,1000,172,135,1
1000,1000,172,135,1
1000,1000,172,135,1
1000,1000,170,135,1
1000,1000,167,135,1
1000,224,167,135,1
1000,1000,162,135,1
1000,1000,155,135,1
1000,1000,152,135,1
1000,1000,151,135,1
1000,294,148,135,1
1000,288,143,135,1
1000,281,141,135,1
1000,272,100,135,1
1000,269,135,135,1
1000,257,136,135,1
1000,247,133,135,1
1000,235,134,135,1
1000,242,131,135,1
1000,247,127,135,1
1000,235,127,135,1
1000,224,125,135,1
1000,216,121,0,1
1000,216,122,0,1
1000,216,122,0,1
1000,216,118,0,1
1000,224,122,0,1
1000,226,116,0,1
1000,226,117,0,1
1000,168,93,0,1
1000,269,112,0,1
1000,269,112,0,1
1000,284,110,0,1
1000,1000,113,0,1
1000,0,107,0,1
1000,1000,84,0,1
1000,1000,104,0,1
1000,1000,102,0,1
1000,1000,101,0,1
1000,0,98,0,1
1000,1000,96,0,1
1000,1000,99,0,1
1000,1000,97,0,1
1000,1000,98,0,1
1000,1000,98,0,1
1000,1000,98,0,1
1000,1000,98,0,1
1000,1000,99,0,1
1000,1000,100,0,1
1000,1000,100,0,1
1000,1000,125,0,1
1000,0,125,0,1
